Year,Country,Sport,Discipline,Event,GoldCount,SilverCount,BronzeCount
1936,EST,Wrestling,Wrestling Gre-R,61 - 66KG (Lightweight),0,0,1
1936,EST,Wrestling,Wrestling Gre-R,79 - 87KG (Light-Heavyweight),0,0,1
1936,FIN,Athletics,Athletics,10000M,1,1,1
1936,FIN,Athletics,Athletics,3000M Steeplechase,1,1,0
1936,FIN,Athletics,Athletics,5000M,1,1,0
1936,FIN,Athletics,Athletics,Javelin Throw,0,1,1
1936,FIN,Athletics,Athletics,Shot Put,0,1,0
1936,FIN,Boxing,Boxing,61.24 - 66.68KG (Welterweight),1,0,0
1936,FIN,Gymnastics,Artistic G.,Horizontal Bar,1,0,0
1936,FIN,Gymnastics,Artistic G.,Team Competition,0,0,1
1936,FIN,Wrestling,Wrestling Free.,+ 87KG (Heavyweight),0,0,1
1936,FIN,Wrestling,Wrestling Free.,56 - 61KG (Featherweight),1,0,0
1936,FIN,Wrestling,Wrestling Free.,61 - 66KG (Lightweight),0,0,1
1936,FIN,Wrestling,Wrestling Gre-R,56 - 61KG (Featherweight),0,1,0
1936,FIN,Wrestling,Wrestling Gre-R,61 - 66KG (Lightweight),1,0,0
1936,FIN,Wrestling,Wrestling Gre-R,66 - 72KG (Welterweight),0,0,1
1936,FRA,Boxing,Boxing,66.68 - 72.57KG (Middleweight),1,0,0
1936,FRA,Boxing,Boxing,72.57 - 79.38KG (Light-Heavyweight),1,0,0
1936,FRA,Canoe / Kayak,Canoe / Kayak F,Folding K-1 10000M,0,1,0
1936,FRA,Cycling,Cycling Road,Individual Road Race,1,1,0
1936,FRA,Cycling,Cycling Road,Team Time Trial,1,0,0
1936,FRA,Cycling,Cycling Track,1KM Time Trial,0,1,0
1936,FRA,Cycling,Cycling Track,2000M Tandem,0,0,1
1936,FRA,Cycling,Cycling Track,Sprint Indivual,0,0,1
1936,FRA,Cycling,Cycling Track,Team Pursuit (4000M),1,0,0
1936,FRA,Equestrian,Dressage,Team,0,1,0
1936,FRA,Fencing,Fencing,Foil Individual,0,1,0
1936,FRA,Fencing,Fencing,Foil Team,0,1,0
1936,FRA,Fencing,Fencing,Ă‰pĂ©e Team,0,0,1
1936,FRA,Rowing,Rowing,Four-Oared Shell With Coxswain (4-),0,0,1
1936,FRA,Rowing,Rowing,Pair-Oared Shell With Coxswain (2+),0,0,1
1936,FRA,Shooting,Shooting,50M Pistol (60 Shots),0,0,1
1936,FRA,Weightlifting,Weightlifting,"75 - 82.5KG, Total (Light-Heavyweight)",1,0,0
1936,FRA,Wrestling,Wrestling Free.,72 - 79KG (Middleweight),1,0,0
1936,GBR,Athletics,Athletics,110M Hurdles,0,1,0
1936,GBR,Athletics,Athletics,400M,0,1,0
1936,GBR,Athletics,Athletics,4X100M Relay,0,1,0
1936,GBR,Athletics,Athletics,4X400M Relay,1,0,0
1936,GBR,Athletics,Athletics,50KM Walk,1,0,0
1936,GBR,Athletics,Athletics,High Jump,0,1,0
1936,GBR,Athletics,Athletics,Marathon,0,1,0
1936,GBR,Cycling,Cycling Track,Team Pursuit (4000M),0,0,1
1936,GBR,Equestrian,Eventing,Team,0,0,1
1936,GBR,Polo,Polo,Polo,0,1,0
1936,GBR,Rowing,Rowing,Double Sculls (2X),1,0,0
1936,GBR,Rowing,Rowing,Four Without Coxswain (4-),0,1,0
1936,GBR,Sailing,Sailing,6M,1,0,0
1936,GBR,Sailing,Sailing,Olympic Class Monotype,0,0,1
1936,GER,Aquatics,Diving,10M Platform,0,0,2
1936,GER,Aquatics,Swimming,100M Freestyle,0,0,1
1936,GER,Aquatics,Swimming,200M Breaststroke,0,2,0
1936,GER,Aquatics,Swimming,4X100M Freestyle Relay,0,1,0
1936,GER,Aquatics,Water polo,Water Polo,0,1,0
1936,GER,Athletics,Athletics,100M,0,0,1
1936,GER,Athletics,Athletics,3000M Steeplechase,0,0,1
1936,GER,Athletics,Athletics,4X100M Relay,0,0,1
1936,GER,Athletics,Athletics,4X400M Relay,0,0,1
1936,GER,Athletics,Athletics,80M Hurdles,0,1,0
1936,GER,Athletics,Athletics,Discus Throw,1,0,1
1936,GER,Athletics,Athletics,Hammer Throw,1,1,0
1936,GER,Athletics,Athletics,High Jump,0,0,1
1936,GER,Athletics,Athletics,Javelin Throw,2,1,0
1936,GER,Athletics,Athletics,Long Jump,0,1,0
1936,GER,Athletics,Athletics,Shot Put,1,0,1
1936,GER,Boxing,Boxing,+ 79.38KG (Heavyweight),1,0,0
1936,GER,Boxing,Boxing,- 50.8KG (Flyweight),1,0,0
1936,GER,Boxing,Boxing,54 - 57.15KG (Featherweight),0,0,1
1936,GER,Boxing,Boxing,61.24 - 66.68KG (Welterweight),0,1,0
1936,GER,Boxing,Boxing,72.57 - 79.38KG (Light-Heavyweight),0,1,0
1936,GER,Canoe / Kayak,Canoe / Kayak F,C-1 1000M (Canoe Single),0,0,1
1936,GER,Canoe / Kayak,Canoe / Kayak F,Folding K-1 10000M,0,0,1
1936,GER,Canoe / Kayak,Canoe / Kayak F,Folding K-2 10000M,0,1,0
1936,GER,Canoe / Kayak,Canoe / Kayak F,K-1 10000M,1,0,0
1936,GER,Canoe / Kayak,Canoe / Kayak F,K-1 1000M (Kayak Single),0,1,0
1936,GER,Canoe / Kayak,Canoe / Kayak F,K-2 10000M,1,0,0
1936,GER,Canoe / Kayak,Canoe / Kayak F,K-2 1000M (Kayak Double),0,1,0
1936,GER,Cycling,Cycling Track,1KM Time Trial,0,0,1
1936,GER,Cycling,Cycling Track,2000M Tandem,1,0,0
1936,GER,Cycling,Cycling Track,Sprint Indivual,1,0,0
1936,GER,Equestrian,Dressage,Individual,1,1,0
1936,GER,Equestrian,Dressage,Team,1,0,0
1936,GER,Equestrian,Eventing,Individual,1,0,0
1936,GER,Equestrian,Eventing,Team,1,0,0
1936,GER,Equestrian,Jumping,Individual,1,0,0
1936,GER,Equestrian,Jumping,Team,1,0,0
1936,GER,Fencing,Fencing,Foil Individual,0,1,0
1936,GER,Fencing,Fencing,Foil Team,0,0,1
1936,GER,Fencing,Fencing,Sabre Team,0,0,1
1936,GER,Gymnastics,Artistic G.,Floor Exercises,0,0,1
1936,GER,Gymnastics,Artistic G.,Horizontal Bar,0,1,1
1936,GER,Gymnastics,Artistic G.,Individual All-Round,1,0,1
1936,GER,Gymnastics,Artistic G.,Parallel Bars,1,0,1
1936,GER,Gymnastics,Artistic G.,Pommel Horse,1,0,0
1936,GER,Gymnastics,Artistic G.,Rings,0,0,1
1936,GER,Gymnastics,Artistic G.,Team Competition,2,0,0
1936,GER,Gymnastics,Artistic G.,Vault,1,0,1
1936,GER,Handball,Handball,Handball,1,0,0
1936,GER,Hockey,Hockey,Hockey,0,1,0
1936,GER,Modern Pentathlon,Modern Pentath.,Individual Competition,1,0,0
1936,GER,Rowing,Rowing,Coxless Pair (2-),1,0,0
1936,GER,Rowing,Rowing,Double Sculls (2X),0,1,0
1936,GER,Rowing,Rowing,Eight With Coxswain (8+),0,0,1
1936,GER,Rowing,Rowing,Four Without Coxswain (4-),1,0,0
1936,GER,Rowing,Rowing,Four-Oared Shell With Coxswain (4-),1,0,0
1936,GER,Rowing,Rowing,Pair-Oared Shell With Coxswain (2+),1,0,0
1936,GER,Rowing,Rowing,Single Sculls (1X),1,0,0
1936,GER,Sailing,Sailing,8M,0,0,1
1936,GER,Sailing,Sailing,Olympic Class Monotype,0,1,0
1936,GER,Sailing,Sailing,Two-Person Keelboat Open (Star),1,0,0
1936,GER,Shooting,Shooting,25M Rapid Fire Pistol (60 Shots),1,1,0
1936,GER,Shooting,Shooting,50M Pistol (60 Shots),0,1,0
1936,GER,Weightlifting,Weightlifting,"+ 82.5KG, Total (Heavyweight)",1,0,0
1936,GER,Weightlifting,Weightlifting,"60 - 67.5KG, Total (Lightweight)",0,0,1
1936,GER,Weightlifting,Weightlifting,"67.5 - 75KG, Total (Middleweight)",0,1,1
1936,GER,Weightlifting,Weightlifting,"75 - 82.5KG, Total (Light-Heavyweight)",0,1,0
1936,GER,Wrestling,Wrestling Free.,- 56KG (Bantamweight),0,0,1
1936,GER,Wrestling,Wrestling Free.,61 - 66KG (Lightweight),0,1,0
1936,GER,Wrestling,Wrestling Free.,79 - 87KG (Light-Heavyweight),0,0,1
1936,GER,Wrestling,Wrestling Gre-R,+ 87KG (Super Heavyweight),0,0,1
1936,GER,Wrestling,Wrestling Gre-R,- 56KG (Bantamweight),0,0,1
1936,GER,Wrestling,Wrestling Gre-R,66 - 72KG (Welterweight),0,1,0
1936,GER,Wrestling,Wrestling Gre-R,72 - 79KG (Middleweight),0,1,0
1936,HUN,Aquatics,Swimming,100M Freestyle,1,0,0
1936,HUN,Aquatics,Swimming,4X200M Freestyle Relay,0,0,1
1936,HUN,Aquatics,Water polo,Water Polo,1,0,0
1936,HUN,Athletics,Athletics,High Jump,1,0,0
1936,HUN,Boxing,Boxing,57.15 - 61.24KG (Lightweight),1,0,0
1936,HUN,Equestrian,Jumping,Individual,0,0,1
1936,HUN,Fencing,Fencing,Foil Individual,1,0,0
1936,HUN,Fencing,Fencing,Sabre Individual,1,0,1
1936,HUN,Fencing,Fencing,Sabre Team,1,0,0
1936,HUN,Gymnastics,Artistic G.,Team Competition,0,0,1
1936,HUN,Shooting,Shooting,50M Rifle Prone (60 Shots),0,1,0
1936,HUN,Wrestling,Wrestling Free.,- 56KG (Bantamweight),1,0,0
1936,HUN,Wrestling,Wrestling Free.,61 - 66KG (Lightweight),1,0,0
1936,HUN,Wrestling,Wrestling Gre-R,- 56KG (Bantamweight),1,0,0
1936,HUN,Wrestling,Wrestling Gre-R,72 - 79KG (Middleweight),0,0,1
1936,IND,Hockey,Hockey,Hockey,1,0,0
1936,ITA,Athletics,Athletics,1500M,0,0,1
1936,ITA,Athletics,Athletics,4X100M Relay,0,1,0
1936,ITA,Athletics,Athletics,800M,0,1,0
1936,ITA,Athletics,Athletics,80M Hurdles,1,0,0
1936,ITA,Athletics,Athletics,Discus Throw,0,0,1
1936,ITA,Boxing,Boxing,- 50.8KG (Flyweight),0,1,0
1936,ITA,Boxing,Boxing,50.8 - 54KG (Bantamweight),1,0,0
1936,ITA,Cycling,Cycling Track,Team Pursuit (4000M),0,1,0
1936,ITA,Fencing,Fencing,Foil Individual,1,0,1
1936,ITA,Fencing,Fencing,Foil Team,1,0,0
1936,ITA,Fencing,Fencing,Sabre Individual,0,1,0
1936,ITA,Fencing,Fencing,Sabre Team,0,1,0
1936,ITA,Fencing,Fencing,Ă‰pĂ©e Individual,1,1,1
1936,ITA,Fencing,Fencing,Ă‰pĂ©e Team,1,0,0
1936,ITA,Football,Football,Football,1,0,0
1936,ITA,Modern Pentathlon,Modern Pentath.,Individual Competition,0,0,1
1936,ITA,Rowing,Rowing,Eight With Coxswain (8+),0,1,0
1936,ITA,Rowing,Rowing,Pair-Oared Shell With Coxswain (2+),0,1,0
1936,ITA,Sailing,Sailing,8M,1,0,0
1936,JPN,Aquatics,Swimming,100M Backstroke,0,0,1
1936,JPN,Aquatics,Swimming,100M Freestyle,0,1,1
1936,JPN,Aquatics,Swimming,1500M Freestyle,1,0,1
1936,JPN,Aquatics,Swimming,200M Breaststroke,2,0,1
1936,JPN,Aquatics,Swimming,400M Freestyle,0,1,1
1936,JPN,Aquatics,Swimming,4X200M Freestyle Relay,1,0,0
1936,JPN,Athletics,Athletics,Long Jump,0,0,1
1936,JPN,Athletics,Athletics,Marathon,1,0,1
1936,JPN,Athletics,Athletics,Pole Vault,0,1,1
1936,JPN,Athletics,Athletics,Triple Jump,1,1,0
1936,LAT,Athletics,Athletics,50KM Walk,0,0,1
1936,LAT,Wrestling,Wrestling Gre-R,79 - 87KG (Light-Heavyweight),0,1,0
1936,MEX,Basketball,Basketball,Basketball,0,0,1
1936,MEX,Boxing,Boxing,50.8 - 54KG (Bantamweight),0,0,1
1936,MEX,Polo,Polo,Polo,0,0,1
1936,NED,Aquatics,Swimming,100M Backstroke,1,1,0
1936,NED,Aquatics,Swimming,100M Freestyle,1,0,0
1936,NED,Aquatics,Swimming,400M Freestyle,1,0,0
1936,NED,Aquatics,Swimming,4X100M Freestyle Relay,1,0,0
1936,NED,Athletics,Athletics,100M,0,0,1
1936,NED,Athletics,Athletics,200M,0,0,1
1936,NED,Canoe / Kayak,Canoe / Kayak F,Folding K-2 10000M,0,0,1
1936,NED,Canoe / Kayak,Canoe / Kayak F,K-1 1000M (Kayak Single),0,0,1
1936,NED,Canoe / Kayak,Canoe / Kayak F,K-2 1000M (Kayak Double),0,0,1
1936,NED,Cycling,Cycling Track,1KM Time Trial,1,0,0
1936,NED,Cycling,Cycling Track,2000M Tandem,0,1,0
1936,NED,Cycling,Cycling Track,Sprint Indivual,0,1,0
1936,NED,Equestrian,Jumping,Team,0,1,0
1936,NED,Hockey,Hockey,Hockey,0,0,1
1936,NED,Sailing,Sailing,Olympic Class Monotype,1,0,0
1936,NED,Sailing,Sailing,Two-Person Keelboat Open (Star),0,0,1
1936,NOR,Boxing,Boxing,+ 79.38KG (Heavyweight),0,0,1
1936,NOR,Boxing,Boxing,66.68 - 72.57KG (Middleweight),0,1,0
1936,NOR,Football,Football,Football,0,0,1
1936,NOR,Sailing,Sailing,6M,0,1,0
1936,NOR,Sailing,Sailing,8M,0,1,0
1936,NOR,Shooting,Shooting,50M Rifle Prone (60 Shots),1,0,0
1936,NZL,Athletics,Athletics,1500M,1,0,0
1936,PHI,Athletics,Athletics,400M Hurdles,0,0,1
1936,POL,Athletics,Athletics,100M,0,1,0
1936,POL,Athletics,Athletics,Discus Throw,0,1,0
1936,POL,Athletics,Athletics,Javelin Throw,0,0,1
1936,POL,Equestrian,Eventing,Team,0,1,0
1936,POL,Rowing,Rowing,Double Sculls (2X),0,0,1
1936,POL,Shooting,Shooting,50M Rifle Prone (60 Shots),0,0,1
1936,POR,Equestrian,Jumping,Team,0,0,1
1936,ROU,Equestrian,Jumping,Individual,0,1,0
1936,RSA,Boxing,Boxing,54 - 57.15KG (Featherweight),0,1,0
1936,SUI,Athletics,Athletics,50KM Walk,0,1,0
1936,SUI,Cycling,Cycling Road,Individual Road Race,0,0,1
1936,SUI,Cycling,Cycling Road,Team Time Trial,0,1,0
1936,SUI,Gymnastics,Artistic G.,Floor Exercises,1,1,1
1936,SUI,Gymnastics,Artistic G.,Individual All-Round,0,1,0
1936,SUI,Gymnastics,Artistic G.,Parallel Bars,0,1,0
1936,SUI,Gymnastics,Artistic G.,Pommel Horse,0,1,1
1936,SUI,Gymnastics,Artistic G.,Team Competition,0,1,0
1936,SUI,Gymnastics,Artistic G.,Vault,0,1,0
1936,SUI,Handball,Handball,Handball,0,0,1
1936,SUI,Rowing,Rowing,Four Without Coxswain (4-),0,0,1
1936,SUI,Rowing,Rowing,Four-Oared Shell With Coxswain (4-),0,1,0
1936,SWE,Athletics,Athletics,5000M,0,0,1
1936,SWE,Athletics,Athletics,Hammer Throw,0,0,1
1936,SWE,Boxing,Boxing,57.15 - 61.24KG (Lightweight),0,0,1
1936,SWE,Canoe / Kayak,Canoe / Kayak F,Folding K-2 10000M,1,0,0
1936,SWE,Canoe / Kayak,Canoe / Kayak F,K-2 10000M,0,0,1
1936,SWE,Equestrian,Dressage,Team,0,0,1
1936,SWE,Fencing,Fencing,Ă‰pĂ©e Team,0,1,0
1936,SWE,Sailing,Sailing,6M,0,0,1
1936,SWE,Sailing,Sailing,Two-Person Keelboat Open (Star),0,1,0
1936,SWE,Shooting,Shooting,25M Rapid Fire Pistol (60 Shots),0,0,1
1936,SWE,Shooting,Shooting,50M Pistol (60 Shots),1,0,0
1936,SWE,Wrestling,Wrestling Free.,56 - 61KG (Featherweight),0,0,1
1936,SWE,Wrestling,Wrestling Free.,66 - 72KG (Welterweight),0,1,0
1936,SWE,Wrestling,Wrestling Free.,79 - 87KG (Light-Heavyweight),1,0,0
1936,SWE,Wrestling,Wrestling Gre-R,+ 87KG (Super Heavyweight),0,1,0
1936,SWE,Wrestling,Wrestling Gre-R,- 56KG (Bantamweight),0,1,0
1936,SWE,Wrestling,Wrestling Gre-R,56 - 61KG (Featherweight),0,0,1
1936,SWE,Wrestling,Wrestling Gre-R,66 - 72KG (Welterweight),1,0,0
1936,SWE,Wrestling,Wrestling Gre-R,72 - 79KG (Middleweight),1,0,0
1936,SWE,Wrestling,Wrestling Gre-R,79 - 87KG (Light-Heavyweight),1,0,0
1936,TCH,Canoe / Kayak,Canoe / Kayak F,C-1 1000M (Canoe Single),0,1,0
1936,TCH,Canoe / Kayak,Canoe / Kayak F,C-2 10000M,1,0,0
1936,TCH,Canoe / Kayak,Canoe / Kayak F,C-2 1000M (Canoe Double),1,0,0
1936,TCH,Gymnastics,Artistic G.,Rings,1,0,0
1936,TCH,Gymnastics,Artistic G.,Team Competition,0,1,0
1936,TCH,Weightlifting,Weightlifting,"+ 82.5KG, Total (Heavyweight)",0,1,0
1936,TCH,Wrestling,Wrestling Free.,+ 87KG (Heavyweight),0,1,0
1936,TCH,Wrestling,Wrestling Gre-R,61 - 66KG (Lightweight),0,1,0
1936,TUR,Wrestling,Wrestling Free.,72 - 79KG (Middleweight),0,0,1
1936,TUR,Wrestling,Wrestling Gre-R,56 - 61KG (Featherweight),1,0,0
1936,USA,Aquatics,Diving,10M Platform,2,2,0
1936,USA,Aquatics,Diving,3M Springboard,2,2,2
1936,USA,Aquatics,Swimming,100M Backstroke,1,1,1
1936,USA,Aquatics,Swimming,1500M Freestyle,0,1,0
1936,USA,Aquatics,Swimming,400M Freestyle,1,0,1
1936,USA,Aquatics,Swimming,4X100M Freestyle Relay,0,0,1
1936,USA,Aquatics,Swimming,4X200M Freestyle Relay,0,1,0
1936,USA,Athletics,Athletics,100M,2,1,0
1936,USA,Athletics,Athletics,110M Hurdles,1,0,1
1936,USA,Athletics,Athletics,1500M,0,1,0
1936,USA,Athletics,Athletics,200M,1,1,0
1936,USA,Athletics,Athletics,400M,1,0,1
1936,USA,Athletics,Athletics,400M Hurdles,1,0,0
1936,USA,Athletics,Athletics,4X100M Relay,2,0,0
1936,USA,Athletics,Athletics,4X400M Relay,0,1,0
1936,USA,Athletics,Athletics,800M,1,0,0
1936,USA,Athletics,Athletics,Decathlon,1,1,1
1936,USA,Athletics,Athletics,Discus Throw,1,1,0
1936,USA,Athletics,Athletics,High Jump,1,1,1
1936,USA,Athletics,Athletics,Long Jump,1,0,0
1936,USA,Athletics,Athletics,Pole Vault,1,0,0
1936,USA,Basketball,Basketball,Basketball,1,0,0
1936,USA,Boxing,Boxing,- 50.8KG (Flyweight),0,0,1
1936,USA,Boxing,Boxing,50.8 - 54KG (Bantamweight),0,1,0
1936,USA,Canoe / Kayak,Canoe / Kayak F,K-1 10000M,0,0,1
1936,USA,Equestrian,Eventing,Individual,0,1,0
1936,USA,Modern Pentathlon,Modern Pentath.,Individual Competition,0,1,0
1936,USA,Rowing,Rowing,Eight With Coxswain (8+),1,0,0
1936,USA,Rowing,Rowing,Single Sculls (1X),0,0,1
1936,USA,Weightlifting,Weightlifting,"- 60KG, Total (Featherweight)",1,0,0
1936,USA,Wrestling,Wrestling Free.,- 56KG (Bantamweight),0,1,0
1936,USA,Wrestling,Wrestling Free.,56 - 61KG (Featherweight),0,1,0
1936,USA,Wrestling,Wrestling Free.,66 - 72KG (Welterweight),1,0,0
1936,USA,Wrestling,Wrestling Free.,72 - 79KG (Middleweight),0,1,0
1936,YUG,Gymnastics,Artistic G.,Rings,0,1,0
1948,ARG,Athletics,Athletics,Long Jump,0,1,0
1948,ARG,Athletics,Athletics,Marathon,1,0,0
1948,ARG,Boxing,Boxing,+ 80KG (Heavyweight),1,0,0
1948,ARG,Boxing,Boxing,- 51KG (Flyweight),1,0,0
1948,ARG,Boxing,Boxing,73 - 80KG (Light-Heavyweight),0,0,1
1948,ARG,Sailing,Sailing,6M,0,1,0
1948,ARG,Shooting,Shooting,25M Rapid Fire Pistol (60 Shots),0,1,0
1948,AUS,Aquatics,Swimming,100M Backstroke,0,0,1
1948,AUS,Aquatics,Swimming,1500M Freestyle,0,1,0
1948,AUS,Aquatics,Swimming,200M Breaststroke,0,1,0
1948,AUS,Aquatics,Swimming,400M Freestyle,0,0,1
1948,AUS,Athletics,Athletics,100M,0,0,1
1948,AUS,Athletics,Athletics,4X100M Relay,0,1,0
1948,AUS,Athletics,Athletics,80M Hurdles,0,0,1
1948,AUS,Athletics,Athletics,High Jump,1,0,0
1948,AUS,Athletics,Athletics,Long Jump,0,1,0
1948,AUS,Athletics,Athletics,Triple Jump,0,1,0
1948,AUS,Rowing,Rowing,Single Sculls (1X),1,0,0
1948,AUS,Wrestling,Wrestling Free.,+ 87KG (Heavyweight),0,0,1
1948,AUS,Wrestling,Wrestling Free.,67 - 73KG (Welterweight),0,1,0
1948,AUT,Athletics,Athletics,Javelin Throw,1,0,0
1948,AUT,Athletics,Athletics,Shot Put,0,0,1
1948,AUT,Canoe / Kayak,Canoe / Kayak F,K-1 500M (Kayak Single),0,0,1
1948,AUT,Fencing,Fencing,Foil Individual,0,0,1
1948,BEL,Athletics,Athletics,5000M,1,0,0
1948,BEL,Athletics,Athletics,Marathon,0,0,1
1948,BEL,Boxing,Boxing,58 - 62KG (Lightweight),0,1,0
1948,BEL,Cycling,Cycling Road,Individual Road Race,0,0,1
1948,BEL,Cycling,Cycling Road,Team Time Trial,1,0,0
1948,BEL,Cycling,Cycling Track,1KM Time Trial,0,1,0
1948,BEL,Fencing,Fencing,Foil Team,0,0,1
1948,BRA,Basketball,Basketball,Basketball,0,0,1
1948,CAN,Athletics,Athletics,4X100M Relay,0,0,1
1948,CAN,Canoe / Kayak,Canoe / Kayak F,C-1 10000M,0,0,1
1948,CAN,Canoe / Kayak,Canoe / Kayak F,C-1 1000M (Canoe Single),0,1,0
1948,CUB,Sailing,Sailing,Two-Person Keelboat Open (Star),0,1,0
1948,DEN,Aquatics,Diving,10M Platform,0,0,1
1948,DEN,Aquatics,Swimming,100M Backstroke,1,0,0
1948,DEN,Aquatics,Swimming,100M Freestyle,1,0,0
1948,DEN,Aquatics,Swimming,400M Freestyle,0,1,0
1948,DEN,Aquatics,Swimming,4X100M Freestyle Relay,0,1,0
1948,DEN,Athletics,Athletics,Javelin Throw,0,0,1
1948,DEN,Boxing,Boxing,58 - 62KG (Lightweight),0,0,1
1948,DEN,Canoe / Kayak,Canoe / Kayak F,K-1 1000M (Kayak Single),0,1,0
1948,DEN,Canoe / Kayak,Canoe / Kayak F,K-1 500M (Kayak Single),1,0,0
1948,DEN,Canoe / Kayak,Canoe / Kayak F,K-2 1000M (Kayak Double),0,1,0
1948,DEN,Cycling,Cycling Track,Sprint Indivual,0,0,1
1948,DEN,Fencing,Fencing,Foil Individual,0,1,0
1948,DEN,Football,Football,Football,0,0,1
1948,DEN,Rowing,Rowing,Double Sculls (2X),0,1,0
1948,DEN,Rowing,Rowing,Four Without Coxswain (4-),0,1,0
1948,DEN,Rowing,Rowing,Four-Oared Shell With Coxswain (4-),0,0,1
1948,DEN,Rowing,Rowing,Pair-Oared Shell With Coxswain (2+),1,0,0
1948,DEN,Sailing,Sailing,Dragon,0,0,1
1948,DEN,Sailing,Sailing,Firefly Class,1,0,0
1948,DEN,Wrestling,Wrestling Gre-R,67 - 73KG (Welterweight),0,0,1
1948,EGY,Weightlifting,Weightlifting,"56 - 60KG, Total (Featherweight)",1,0,0
1948,EGY,Weightlifting,Weightlifting,"60 - 67.5KG, Total (Lightweight)",1,1,0
1948,EGY,Wrestling,Wrestling Gre-R,52 - 57KG (Bantamweight),0,1,0
1948,EGY,Wrestling,Wrestling Gre-R,79 - 87KG (Light-Heavyweight),0,0,1
1948,ESP,Equestrian,Jumping,Team,0,1,0
1948,FIN,Athletics,Athletics,Javelin Throw,1,1,0
1948,FIN,Athletics,Athletics,Pole Vault,0,1,0
1948,FIN,Canoe / Kayak,Canoe / Kayak F,K-1 10000M,0,1,0
1948,FIN,Canoe / Kayak,Canoe / Kayak F,K-2 10000M,0,0,1
1948,FIN,Canoe / Kayak,Canoe / Kayak F,K-2 1000M (Kayak Double),0,0,1
1948,FIN,Gymnastics,Artistic G.,Horizontal Bar,0,0,1
1948,FIN,Gymnastics,Artistic G.,Individual All-Round,1,0,1
1948,FIN,Gymnastics,Artistic G.,Parallel Bars,0,1,0
1948,FIN,Gymnastics,Artistic G.,Pommel Horse,1,0,0
1948,FIN,Gymnastics,Artistic G.,Team Competition,1,0,0
1948,FIN,Gymnastics,Artistic G.,Vault,1,1,0
1948,FIN,Shooting,Shooting,300M Free Rifle 3 Positions (3X40 Shots),0,1,0
1948,FIN,Wrestling,Wrestling Free.,- 52KG (Flyweight),1,0,0
1948,FIN,Wrestling,Wrestling Gre-R,- 52KG (Flyweight),0,0,1
1948,FIN,Wrestling,Wrestling Gre-R,79 - 87KG (Light-Heavyweight),0,1,0
1948,FRA,Aquatics,Swimming,100M Backstroke,0,0,1
1948,FRA,Aquatics,Swimming,4X200M Freestyle Relay,0,0,1
1948,FRA,Athletics,Athletics,10000M,0,1,0
1948,FRA,Athletics,Athletics,4X400M Relay,0,1,0
1948,FRA,Athletics,Athletics,800M,0,0,1
1948,FRA,Athletics,Athletics,Decathlon,0,1,0
1948,FRA,Athletics,Athletics,Discus Throw,1,0,1
1948,FRA,Athletics,Athletics,High Jump,0,0,1
1948,FRA,Athletics,Athletics,Shot Put,1,0,0
1948,FRA,Basketball,Basketball,Basketball,0,1,0
1948,FRA,Canoe / Kayak,Canoe / Kayak F,C-1 1000M (Canoe Single),0,0,1
1948,FRA,Canoe / Kayak,Canoe / Kayak F,C-2 10000M,0,0,1
1948,FRA,Canoe / Kayak,Canoe / Kayak F,C-2 1000M (Canoe Double),0,0,1
1948,FRA,Canoe / Kayak,Canoe / Kayak F,K-1 1000M (Kayak Single),0,0,1
1948,FRA,Cycling,Cycling Road,Individual Road Race,1,0,0
1948,FRA,Cycling,Cycling Road,Team Time Trial,0,0,1
1948,FRA,Cycling,Cycling Track,1KM Time Trial,1,0,0
1948,FRA,Cycling,Cycling Track,2000M Tandem,0,0,1
1948,FRA,Cycling,Cycling Track,Team Pursuit (4000M),1,0,0
1948,FRA,Equestrian,Dressage,Individual,0,1,0
1948,FRA,Equestrian,Dressage,Team,1,0,0
1948,FRA,Equestrian,Eventing,Individual,1,0,0
1948,FRA,Equestrian,Jumping,Individual,0,0,1
1948,FRA,Fencing,Fencing,Foil Individual,1,1,0
1948,FRA,Fencing,Fencing,Foil Team,1,0,0
1948,FRA,Fencing,Fencing,Ă‰pĂ©e Team,1,0,0
1948,FRA,Wrestling,Wrestling Free.,52 - 57KG (Bantamweight),0,0,1
1948,GBR,Aquatics,Swimming,400M Freestyle,0,0,1
1948,GBR,Athletics,Athletics,100M,0,1,0
1948,GBR,Athletics,Athletics,200M,0,1,0
1948,GBR,Athletics,Athletics,4X100M Relay,0,1,0
1948,GBR,Athletics,Athletics,50KM Walk,0,0,1
1948,GBR,Athletics,Athletics,80M Hurdles,0,1,0
1948,GBR,Athletics,Athletics,High Jump,0,1,0
1948,GBR,Athletics,Athletics,Marathon,0,1,0
1948,GBR,Boxing,Boxing,67 - 73KG (Middleweight),0,1,0
1948,GBR,Boxing,Boxing,73 - 80KG (Light-Heavyweight),0,1,0
1948,GBR,Cycling,Cycling Road,Team Time Trial,0,1,0
1948,GBR,Cycling,Cycling Track,1KM Time Trial,0,0,1
1948,GBR,Cycling,Cycling Track,2000M Tandem,0,1,0
1948,GBR,Cycling,Cycling Track,Sprint Indivual,0,1,0
1948,GBR,Cycling,Cycling Track,Team Pursuit (4000M),0,0,1
1948,GBR,Equestrian,Jumping,Team,0,0,1
1948,GBR,Hockey,Hockey,Hockey,0,1,0
1948,GBR,Rowing,Rowing,Coxless Pair (2-),1,0,0
